,Distance,Gender,Time,Name,Date,Year
617,3000.0,f,526.60000000000002,Grete Andersen/Waitz,1975-06-24 00:00:00,1975.5
618,3000.0,f,525.39999999999998,Grete Waitz ,1976-06-21 00:00:00,1976.5
619,3000.0,f,507.19999999999999,Lyudmila Bragina ,1976-08-07 00:00:00,1976.6666666666667
620,3000.0,f,506.77999999999997,Svetlana Ulmasova ,1982-07-25 00:00:00,1982.5833333333333
621,3000.0,f,502.62,Tatyana Kazankina ,1984-08-26 00:00:00,1984.6666666666667
622,3000.0,f,502.06,Zhang Linli,1993-09-12 00:00:00,1993.75
623,3000.0,f,492.19,Wang Junxia ,1993-09-12 00:00:00,1993.75
624,3000.0,f,486.11000000000001,Wang Junxia ,1993-09-13 00:00:00,1993.75
625,5000.0,f,914.50999999999999,Paula Fudge ,1981-09-13 00:00:00,1981.75
626,5000.0,f,913.22000000000003,Anne Audain ,1982-03-17 00:00:00,1982.25
627,5000.0,f,908.25999999999999,Mary Tabb/Slane,1982-06-05 00:00:00,1982.5
628,5000.0,f,898.88999999999999,Ingrid Kristiansen ,1984-06-28 00:00:00,1984.5
629,5000.0,f,888.07000000000005,Zola Budd ,1985-08-26 00:00:00,1985.6666666666667
630,5000.0,f,877.33000000000004,Ingrid Kristiansen ,1986-08-05 00:00:00,1986.6666666666667
631,5000.0,f,876.45000000000005,Fernanda Ribeiro ,1995-07-22 00:00:00,1995.5833333333333
632,5000.0,f,871.26999999999998,Dong Yanmei ,1997-10-21 00:00:00,1997.8333333333333
633,5000.0,f,868.09000000000003,Jiang Bo ,1997-10-23 00:00:00,1997.8333333333333
634,5000.0,f,864.67999999999995,Elvan Abeylegesse ,2004-06-11 00:00:00,2004.5
635,5000.0,f,864.52999999999997,Meseret Defar ,2006-06-03 00:00:00,2006.5
636,5000.0,f,856.63,Meseret Defar ,2007-06-15 00:00:00,2007.5
637,5000.0,f,851.14999999999998,Tirunesh Dibaba ,2008-06-06 00:00:00,2008.5
638,10000.0,f,2091.0,Julie Shea ,1976-10-10 00:00:00,1976.8333333333333
639,10000.0,f,2029.0,Marijke Moser ,1977-05-19 00:00:00,1977.4166666666667
640,10000.0,f,1953.0,Loa Olofsson ,1978-02-25 00:00:00,1978.1666666666667
641,10000.0,f,1876.0,Grete Waitz ,1979-06-02 00:00:00,1979.5
642,10000.0,f,1922.0,Grete Waitz ,1980-01-26 00:00:00,1980.0833333333333
643,10000.0,f,1860.0,Grete Waitz ,1980-06-01 00:00:00,1980.5
644,10000.0,f,1901.0,Grete Waitz ,1982-01-30 00:00:00,1982.0833333333333
645,10000.0,f,1892.0,Grete Waitz ,1983-01-15 00:00:00,1983.0833333333333
646,10000.0,f,1889.0,Wendy Sl,1983-03-27 00:00:00,1983.25
647,10000.0,f,1885.0,Ingrid Kristiansen ,1984-05-06 00:00:00,1984.4166666666667
648,10000.0,f,1867.0,Liz McColgan ,1987-02-21 00:00:00,1987.1666666666667
649,10000.0,f,1859.0,Liz McColgan ,1988-02-06 00:00:00,1988.1666666666667
650,10000.0,f,1839.0,Liz McColgan ,1989-03-11 00:00:00,1989.25
651,10000.0,f,1829.0,Asmae Leghzaoui ,2002-06-08 00:00:00,2002.5
652,10000.0,f,1821.0,Paula Radcliffe ,2003-02-23 00:00:00,2003.1666666666667
653,20000.0,f,4783.0,Nadia Garcia ,1972-05-20 00:00:00,1972.4166666666667
654,20000.0,f,4563.0,Nadia Garcia ,1975-09-27 00:00:00,1975.75
655,20000.0,f,4500.0,Karen Bridges ,1977-10-29 00:00:00,1977.8333333333333
656,20000.0,f,4474.0,Kim Merritt,1978-07-02 00:00:00,1978.5833333333333
657,20000.0,f,4448.0,Julie Shea ,1979-04-01 00:00:00,1979.3333333333333
658,20000.0,f,4284.0,Marty Cookse,1979-05-20 00:00:00,1979.4166666666667
659,20000.0,f,4234.0,Patti Lyons ,1979-09-23 00:00:00,1979.75
660,20000.0,f,4199.0,Jacqueline Gareau ,1979-09-30 00:00:00,1979.75
661,20000.0,f,4171.0,Nancy Conz,1982-03-06 00:00:00,1982.25
662,20000.0,f,4012.0,Cathie Twome,1982-03-07 00:00:00,1982.25
663,20000.0,f,3997.0,Hellen Kimaiyo ,1993-10-17 00:00:00,1993.8333333333333
664,20000.0,f,3911.0,Wang Xiuting,1993-01-06 00:00:00,1993.0833333333333
665,20000.0,f,3911.0,Colleen de Reuck ,1998-09-07 00:00:00,1998.75
666,20000.0,f,3834.0,Lornah Kiplagat ,2001-03-11 00:00:00,2001.25
667,20000.0,f,3806.0,Paula Radcliffe ,2001-10-06 00:00:00,2001.8333333333333
668,20000.0,f,3741.0,Paula Radcliffe ,2003-09-21 00:00:00,2003.75
669,20000.0,f,3801.0,Lornah Kiplagat ,2006-10-08 00:00:00,2006.8333333333333
670,20000.0,f,3777.0,Lornah Kiplagat ,2007-10-14 00:00:00,2007.8333333333333
671,20000.0,f,3756.0,Mary Keitan,2011-02-18 00:00:00,2011.1666666666667
672,20000.0,f,3716.0,Florence Kiplagat ,2014-02-16 00:00:00,2014.1666666666667
673,20000.0,f,3714.0,Florence Kiplagat ,2015-02-15 00:00:00,2015.1666666666667
674,21097.5,f,4504.0,Marty Cookse,1978-08-26 00:00:00,1978.6666666666667
675,21097.5,f,4558.0,Michiko Gorman ,1978-11-19 00:00:00,1978.9166666666667
676,21097.5,f,4501.0,Ellison Goodall ,1979-03-10 00:00:00,1979.25
677,21097.5,f,4490.0,Kathy Mintie ,1979-08-25 00:00:00,1979.6666666666667
678,21097.5,f,4444.0,Patty Catalano,1979-09-23 00:00:00,1979.75
679,21097.5,f,4439.0,Marja Wokke ,1980-03-29 00:00:00,1980.25
680,21097.5,f,4406.0,Joan Benoit ,1981-01-18 00:00:00,1981.0833333333333
681,21097.5,f,4276.0,Joan Benoit ,1981-03-07 00:00:00,1981.25
682,21097.5,f,4197.0,Grete Waitz ,1982-05-15 00:00:00,1982.4166666666667
683,21097.5,f,4154.0,Joan Benoit ,1983-09-18 00:00:00,1983.75
684,21097.5,f,4114.0,Joan Benoit ,1984-09-16 00:00:00,1984.75
685,21097.5,f,4000.0,Ingrid Kristiansen ,1987-04-05 00:00:00,1987.3333333333333
686,21097.5,f,4112.0,Ingrid Kristiansen ,1989-03-19 00:00:00,1989.25
687,21097.5,f,4079.0,Elana Meyer ,1991-05-18 00:00:00,1991.4166666666667
688,21097.5,f,4079.0,Uta Pippig ,1994-03-20 00:00:00,1994.25
689,21097.5,f,4078.0,Uta Pippig ,1995-03-19 00:00:00,1995.25
690,21097.5,f,4056.0,Elana Meyer ,1997-03-09 00:00:00,1997.25
691,21097.5,f,4049.0,Elana Meyer ,1998-03-08 00:00:00,1998.25
692,21097.5,f,4004.0,Elana Meyer ,1999-01-15 00:00:00,1999.0833333333333
693,21097.5,f,3944.0,Susan Chepkemei,2001-04-01 00:00:00,2001.3333333333333
694,21097.5,f,3940.0,Paula Radcliffe ,2003-09-21 00:00:00,2003.75
695,21097.5,f,3985.0,Lornah Kiplagat ,2007-10-14 00:00:00,2007.8333333333333
696,21097.5,f,3950.0,Mary Keitan,2011-02-18 00:00:00,2011.1666666666667
697,21097.5,f,3912.0,Florence Kiplagat ,2014-02-16 00:00:00,2014.1666666666667
698,21097.5,f,3909.0,Florence Kiplagat ,2015-02-15 00:00:00,2015.1666666666667
699,25000.0,f,6278.0,Nina Kucsik ,1971-10-17 00:00:00,1971.8333333333333
700,25000.0,f,6110.0,Charlotte Teske,1974-11-20 00:00:00,1974.9166666666667
701,25000.0,f,5512.0,Christa Vahlensieck ,1975-03-23 00:00:00,1975.25
702,25000.0,f,5460.0,Christa Vahlensieck ,1975-09-13 00:00:00,1975.75
703,25000.0,f,5434.0,Manuela Angenvoorth ,1976-04-17 00:00:00,1976.3333333333333
704,25000.0,f,5406.0,Christa Vahlensieck ,1976-05-02 00:00:00,1976.4166666666667
705,25000.0,f,5313.0,Christa Vahlensieck ,1978-11-22 00:00:00,1978.9166666666667
706,25000.0,f,5298.0,Joyce Smith,1980-06-29 00:00:00,1980.5
707,25000.0,f,5220.0,Charlotte Teske,1981-11-18 00:00:00,1981.9166666666667
708,25000.0,f,5194.0,Nancy Conz,1982-06-13 00:00:00,1982.5
709,25000.0,f,5192.0,Charlotte Teske,1982-11-17 00:00:00,1982.9166666666667
710,25000.0,f,4948.0,Grete Waitz ,1986-03-29 00:00:00,1986.25
711,25000.0,f,4951.0,Naoko Takahashi,2001-09-30 00:00:00,2001.75
712,25000.0,f,4836.0,Paula Radcliffe ,2003-04-13 00:00:00,2003.3333333333333
713,25000.0,f,4933.0,Mizuki Noguchi ,2005-09-25 00:00:00,2005.75
714,25000.0,f,4917.0,Deena Kastor ,2005-10-09 00:00:00,2005.8333333333333
715,25000.0,f,4891.0,Constantina Tomescu-Dita ,2006-10-22 00:00:00,2006.8333333333333
716,25000.0,f,4793.0,Mary Keitan,2010-05-09 00:00:00,2010.4166666666667
717,42195.0,f,13222.0,Violet Pierc,2026-10-03 00:00:00,1926.8333333333333
718,42195.0,f,13027.0,Merry Lepper,2063-12-16 00:00:00,1964.0
719,42195.0,f,12465.0,Dale Greig ,2064-05-23 00:00:00,1964.4166666666665
720,42195.0,f,11973.0,Mildred Sampson ,2064-07-21 00:00:00,1964.5833333333335
721,42195.0,f,11722.0,Maureen Wilton ,1967-05-06 00:00:00,1967.4166666666667
722,42195.0,f,11246.200000000001,Anni Pede-Erdkamp ,1967-09-16 00:00:00,1967.75
723,42195.0,f,10973.0,Caroline Walker,1970-02-28 00:00:00,1970.1666666666667
724,42195.0,f,10902.0,Elizabeth Bonner,1971-05-09 00:00:00,1971.4166666666667
725,42195.0,f,10522.0,Elizabeth Bonner,1971-09-19 00:00:00,1971.75
726,42195.0,f,10180.0,Cheryl Bridges,1971-12-05 00:00:00,1972.0
727,42195.0,f,9996.0,Michiko Gorman ,1973-12-02 00:00:00,1974.0
728,42195.0,f,9984.0,Chantal Langlacé ,1974-10-27 00:00:00,1974.8333333333333
729,42195.0,f,9834.5,Jacqueline Hansen ,1974-12-01 00:00:00,1975.0
730,42195.0,f,9744.0,Liane Winter ,1975-04-21 00:00:00,1975.3333333333333
731,42195.0,f,9615.7999999999993,Christa Vahlensieck ,1975-05-03 00:00:00,1975.4166666666667
732,42195.0,f,9499.0,Jacqueline Hansen ,1975-10-12 00:00:00,1975.8333333333333
733,42195.0,f,9315.3999999999996,Chantal Langlacé ,1977-05-01 00:00:00,1977.4166666666667
734,42195.0,f,9287.5,Christa Vahlensieck ,1977-09-10 00:00:00,1977.75
735,42195.0,f,9149.7999999999993,Grete Waitz ,1978-10-22 00:00:00,1978.8333333333333
736,42195.0,f,8852.6000000000004,Grete Waitz ,1979-10-21 00:00:00,1979.8333333333333
737,42195.0,f,8741.2999999999993,Grete Waitz ,1980-10-26 00:00:00,1980.8333333333333
738,42195.0,f,8728.7000000000007,Grete Waitz ,1983-04-17 00:00:00,1983.3333333333333
739,42195.0,f,8563.0,Joan Benoit ,1983-04-18 00:00:00,1983.3333333333333
740,42195.0,f,8466.0,Ingrid Kristiansen ,1985-04-21 00:00:00,1985.3333333333333
741,42195.0,f,8447.0,Tegla Loroupe ,1998-04-19 00:00:00,1998.3333333333333
742,42195.0,f,8443.0,Tegla Loroupe ,1999-09-26 00:00:00,1999.75
743,42195.0,f,8386.0,Naoko Takahashi ,2001-09-30 00:00:00,2001.75
744,42195.0,f,8327.0,Catherine Ndereba ,2001-10-07 00:00:00,2001.8333333333333
745,42195.0,f,8238.0,Paula Radcliffe ,2002-10-13 00:00:00,2002.8333333333333
746,42195.0,f,8125.0,Paula Radcliffe ,2003-04-13 00:00:00,2003.3333333333333
